play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
MACBETH,1,2,A Camp near Forres.,SWENO,PERSON,"People, including fictional",2756,2761
MACBETH,1,2,A Camp near Forres.,NORWAYS,GPE,"Countries, cities, states",2767,2774
MACBETH,1,2,A Camp near Forres.,TEN THOUSAND DOLLARS,MONEY,"Monetary values, including unit",2883,2903
MACBETH,1,3,A heath.,ALEPPO,NORP,Nationalities or religious or political groups,322,328
MACBETH,1,3,A heath.,SHIPMAN,PERSON,"People, including fictional",655,662
MACBETH,1,3,A heath.,NINE,CARDINAL,Numerals that do not fall under another type,1268,1272
MACBETH,1,3,A heath.,GLAMIS,GPE,"Countries, cities, states",1860,1866
MACBETH,1,3,A heath.,MACBETH AND BANQUO,WORK_OF_ART,"Titles of books, songs, etc.",2690,2708
MACBETH,1,3,A heath.,BANQUO,PERSON,"People, including fictional",2723,2729
MACBETH,1,3,A heath.,SINEL,PERSON,"People, including fictional",2809,2814
MACBETH,1,3,A heath.,WHITHER,PERSON,"People, including fictional",3245,3252
MACBETH,1,3,A heath.,ANGUS,ORG,"Companies, agencies, institutions, etc.",4202,4207
MACBETH,1,3,A heath.,THANE,PERSON,"People, including fictional",4393,4398
MACBETH,1,3,A heath.,GLAMIS,PERSON,"People, including fictional",4936,4942
MACBETH,1,3,A heath.,COUSINS,PERSON,"People, including fictional",5422,5429
MACBETH,1,3,A heath.,SHAKES,PERSON,"People, including fictional",5986,5992
MACBETH,1,3,A heath.,TIME,ORG,"Companies, agencies, institutions, etc.",6364,6368
MACBETH,1,3,A heath.,THE ROUGHEST DAY,DATE,Absolute or relative dates or periods,6395,6411
MACBETH,1,3,A heath.,WORTHY MACBETH,PERSON,"People, including fictional",6421,6435
MACBETH,1,3,A heath.,ENOUGH.—COME,CARDINAL,Numerals that do not fall under another type,6820,6832
MACBETH,1,4,Forres. A Room in the Palace.,WANTON,GPE,"Countries, cities, states",1596,1602
MACBETH,1,4,Forres. A Room in the Palace.,CUMBERLAND,LOC,"Non-GPE locations, mountain ranges, bodies of water",1818,1828
MACBETH,1,4,Forres. A Room in the Palace.,INVERNESS,GPE,"Countries, cities, states",1963,1972
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,LADY MACBETH,PERSON,"People, including fictional",6,18
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,THE DAY,DATE,Absolute or relative dates or periods,68,75
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,THOU HOLILY,PERSON,"People, including fictional",1028,1039
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,TONIGHT,TIME,Times smaller than a day,1542,1549
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,MESSENGER,PERSON,"People, including fictional",1669,1678
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,ONE,CARDINAL,Numerals that do not fall under another type,1728,1731
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,TH,ORG,"Companies, agencies, institutions, etc.",2290,2292
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,TOMORROW,DATE,Absolute or relative dates or periods,2929,2937
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,MAY,PERSON,"People, including fictional",3049,3052
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,NIGHT,TIME,Times smaller than a day,3287,3292
MACBETH,1,5,Inverness. A Room in Macbeth's Castle.,MASTERDOM,GPE,"Countries, cities, states",3406,3415
MACBETH,1,6,The same. Before the Castle.,MACDUFF,GPE,"Countries, cities, states",91,98
MACBETH,1,6,The same. Before the Castle.,NIMBLY,PERSON,"People, including fictional",178,184
MACBETH,1,6,The same. Before the Castle.,SUMMER,DATE,Absolute or relative dates or periods,261,267
MACBETH,1,6,The same. Before the Castle.,BUTTRESS,ORG,"Companies, agencies, institutions, etc.",401,409
MACBETH,1,6,The same. Before the Castle.,HOLP,PERSON,"People, including fictional",1249,1253
MACBETH,1,7,The same. A Lobby in the Castle.,SEWER,ORG,"Companies, agencies, institutions, etc.",46,51
MACBETH,1,7,The same. A Lobby in the Castle.,STRONG,PERSON,"People, including fictional",723,729
MACBETH,1,7,The same. A Lobby in the Castle.,WILL,PERSON,"People, including fictional",958,962
MACBETH,1,7,The same. A Lobby in the Castle.,CHERUBIN,PERSON,"People, including fictional",1115,1123
MACBETH,1,7,The same. A Lobby in the Castle.,WIND.—I,ORG,"Companies, agencies, institutions, etc.",1240,1247
MACBETH,1,7,The same. A Lobby in the Castle.,GOLDEN,PERSON,"People, including fictional",1643,1649
MACBETH,1,7,The same. A Lobby in the Castle.,DAY,DATE,Absolute or relative dates or periods,3033,3036
MACBETH,1,7,The same. A Lobby in the Castle.,LIMBECK,PERSON,"People, including fictional",3218,3225
MACBETH,2,1,Inverness. Court within the Castle.,THE NIGHT,TIME,Times smaller than a day,67,76
MACBETH,2,1,Inverness. Court within the Castle.,FLEANCE,PERSON,"People, including fictional",83,90
MACBETH,2,1,Inverness. Court within the Castle.,TWELVE,CARDINAL,Numerals that do not fall under another type,167,173
MACBETH,2,1,Inverness. Court within the Castle.,SWORD.—WHO,PERSON,"People, including fictional",524,534
MACBETH,2,1,Inverness. Court within the Castle.,LAST NIGHT,TIME,Times smaller than a day,938,948
MACBETH,2,1,Inverness. Court within the Castle.,AN HOUR,TIME,Times smaller than a day,1068,1075
MACBETH,2,1,Inverness. Court within the Castle.,HALF,CARDINAL,Numerals that do not fall under another type,2330,2334
MACBETH,2,1,Inverness. Court within the Castle.,NATURE,WORK_OF_ART,"Titles of books, songs, etc.",2341,2347
MACBETH,2,1,Inverness. Court within the Castle.,TARQUIN,PERSON,"People, including fictional",2567,2574
MACBETH,2,1,Inverness. Court within the Castle.,KNELL,PERSON,"People, including fictional",2989,2994
MACBETH,2,2,The same.,SECOND,ORDINAL,"""first"", ""second"", etc.",965,971
MACBETH,2,2,The same.,MACBETH,PERSON,"People, including fictional",1838,1845
MACBETH,2,2,The same.,BRAINSICKLY,PERSON,"People, including fictional",2368,2379
MACBETH,2,2,The same.,NEPTUNE,LOC,"Non-GPE locations, mountain ranges, bodies of water",3085,3092
MACBETH,2,2,The same.,WAKE DUNCAN,PERSON,"People, including fictional",3731,3742
MACBETH,2,3,The same.,BELZEBUB,ORG,"Companies, agencies, institutions, etc.",197,205
MACBETH,2,3,The same.,ENGLISH,LANGUAGE,Any named language,660,667
MACBETH,2,3,The same.,FRENCH,NORP,Nationalities or religious or political groups,710,716
MACBETH,2,3,The same.,MACDUFF,PERSON,"People, including fictional",1079,1086
MACBETH,2,3,The same.,THY MASTER,PERSON,"People, including fictional",2055,2065
MACBETH,2,3,The same.,MORROW,DATE,Absolute or relative dates or periods,2148,2154
MACBETH,2,3,The same.,TODAY,DATE,Absolute or relative dates or periods,2612,2617
MACBETH,2,3,The same.,LAMENTINGS,PERSON,"People, including fictional",2752,2762
MACBETH,2,3,The same.,TWAS,TIME,Times smaller than a day,3025,3029
MACBETH,2,3,The same.,GORGON,ORG,"Companies, agencies, institutions, etc.",3534,3540
MACBETH,2,3,The same.,ALARUM-BELL,PERSON,"People, including fictional",3928,3939
MACBETH,2,3,The same.,DUFF,PERSON,"People, including fictional",4353,4357
MACBETH,2,3,The same.,LOYAL,ORG,"Companies, agencies, institutions, etc.",5361,5366
MACBETH,2,3,The same.,UNMANNERLY,PERSON,"People, including fictional",5681,5691
MACBETH,2,3,The same.,GORE,PERSON,"People, including fictional",5706,5710
MACBETH,2,3,The same.,— LADY MACBETH,PERSON,"People, including fictional",6170,6184
MACBETH,2,3,The same.,ENGLAND,GPE,"Countries, cities, states",6786,6793
MACBETH,2,3,The same.,IRELAND,GPE,"Countries, cities, states",6809,6816
MACBETH,2,3,The same.,I. OUR,ORG,"Companies, agencies, institutions, etc.",6818,6824
MACBETH,2,4,The same. Without the Castle.,THREESCORE,PERSON,"People, including fictional",36,46
MACBETH,2,4,The same. Without the Castle.,TEN,CARDINAL,Numerals that do not fall under another type,51,54
MACBETH,2,4,The same. Without the Castle.,HOURS,TIME,Times smaller than a day,120,125
MACBETH,2,4,The same. Without the Castle.,THOU,PERSON,"People, including fictional",228,232
MACBETH,2,4,The same. Without the Castle.,TUESDAY,DATE,Absolute or relative dates or periods,567,574
MACBETH,2,4,The same. Without the Castle.,MAN,GPE,"Countries, cities, states",900,903
MACBETH,2,4,The same. Without the Castle.,MACDUFF,ORG,"Companies, agencies, institutions, etc.",1026,1033
MACBETH,2,4,The same. Without the Castle.,THINE,NORP,Nationalities or religious or political groups,1462,1467
MACBETH,2,4,The same. Without the Castle.,SCONE,ORG,"Companies, agencies, institutions, etc.",1588,1593
MACBETH,2,4,The same. Without the Castle.,COLMEKILL,ORG,"Companies, agencies, institutions, etc.",1660,1669
MACBETH,2,4,The same. Without the Castle.,SCONE,PERSON,"People, including fictional",1761,1766
MACBETH,2,4,The same. Without the Castle.,FIFE,NORP,Nationalities or religious or political groups,1797,1801
MACBETH,2,4,The same. Without the Castle.,BENISON,PERSON,"People, including fictional",1972,1979
MACBETH,3,1,Forres. A Room in the Palace.,KING,PERSON,"People, including fictional",40,44
MACBETH,3,1,Forres. A Room in the Palace.,MAY,DATE,Absolute or relative dates or periods,373,376
MACBETH,3,1,Forres. A Room in the Palace.,LORD,ORG,"Companies, agencies, institutions, etc.",527,532
MACBETH,3,1,Forres. A Room in the Palace.,THIS AFTERNOON,TIME,Times smaller than a day,901,915
MACBETH,3,1,Forres. A Room in the Palace.,A DARK HOUR,TIME,Times smaller than a day,1259,1270
MACBETH,3,1,Forres. A Room in the Palace.,SEVEN AT NIGHT,TIME,Times smaller than a day,1871,1885
MACBETH,3,1,Forres. A Room in the Palace.,SIRRAH,PERSON,"People, including fictional",2031,2037
MACBETH,3,1,Forres. A Room in the Palace.,THE PALACE GATE,FAC,"Buildings, airports, highways, bridges, etc.",2123,2138
MACBETH,3,1,Forres. A Room in the Palace.,BANQUO STICK,FAC,"Buildings, airports, highways, bridges, etc.",2244,2256
MACBETH,3,1,Forres. A Room in the Palace.,REIGN,ORG,"Companies, agencies, institutions, etc.",2292,2298
MACBETH,3,1,Forres. A Room in the Palace.,CAESAR,PERSON,"People, including fictional",2569,2575
MACBETH,3,1,Forres. A Room in the Palace.,UTTERANCE!—WHO,PERSON,"People, including fictional",3210,3224
MACBETH,3,1,Forres. A Room in the Palace.,YESTERDAY,DATE,Absolute or relative dates or periods,3343,3352
MACBETH,3,1,Forres. A Room in the Palace.,SHOUGHS,GPE,"Countries, cities, states",4331,4338
MACBETH,3,1,Forres. A Room in the Palace.,DISTINGUISHES,PERSON,"People, including fictional",4419,4432
MACBETH,3,1,Forres. A Room in the Palace.,THAT EVERY MINUTE,TIME,Times smaller than a day,5380,5397
MACBETH,3,1,Forres. A Room in the Palace.,SECOND,DATE,Absolute or relative dates or periods,5801,5807
MACBETH,3,1,Forres. A Room in the Palace.,THIS HOUR,TIME,Times smaller than a day,5948,5957
MACBETH,3,1,Forres. A Room in the Palace.,BOTH MURDERER,ORG,"Companies, agencies, institutions, etc.",6426,6440
MACBETH,3,2,The same. Another Room in the Palace.,NIGHTLY,TIME,Times smaller than a day,948,955
MACBETH,3,2,The same. Another Room in the Palace.,DISGUISING,PERSON,"People, including fictional",1642,1652
MACBETH,3,2,The same. Another Room in the Palace.,FLEANCE,ORG,"Companies, agencies, institutions, etc.",1790,1797
MACBETH,3,2,The same. Another Room in the Palace.,HECATE,ORG,"Companies, agencies, institutions, etc.",1991,1997
MACBETH,3,2,The same. Another Room in the Palace.,CHUCK,PERSON,"People, including fictional",2210,2215
MACBETH,3,2,The same. Another Room in the Palace.,ROOKY,PERSON,"People, including fictional",2455,2460
MACBETH,3,3,"The same. A Park or Lawn, with a gate leading to the Palace.",ALMOST A MILE,QUANTITY,"Measurements, as of weight or distance",649,662
MACBETH,3,4,The same. A Room of state in the Palace.,"LADY MACBETH,",PERSON,"People, including fictional",35,48
MACBETH,3,4,The same. A Room of state in the Palace.,OURSELF,ORG,"Companies, agencies, institutions, etc.",209,216
MACBETH,3,4,The same. A Room of state in the Palace.,MURDERER,ORG,"Companies, agencies, institutions, etc.",680,688
MACBETH,3,4,The same. A Room of state in the Palace.,WHOLE,PRODUCT,"Objects, vehicles, foods, etc. (not services)",1075,1080
MACBETH,3,4,The same. A Room of state in the Palace.,TWENTY,CARDINAL,Numerals that do not fall under another type,1312,1318
MACBETH,3,4,The same. A Room of state in the Palace.,SWEET,PERSON,"People, including fictional",1904,1909
MACBETH,3,4,The same. A Room of state in the Palace.,LAYS,PERSON,"People, including fictional",2214,2218
MACBETH,3,4,The same. A Room of state in the Palace.,WINTER,DATE,Absolute or relative dates or periods,3220,3226
MACBETH,3,4,The same. A Room of state in the Palace.,HER GRANDAM,PERSON,"People, including fictional",3249,3260
MACBETH,3,4,The same. A Room of state in the Palace.,THOU,NORP,Nationalities or religious or political groups,4693,4697
MACBETH,3,4,The same. A Room of state in the Palace.,RUSSIAN,NORP,Nationalities or religious or political groups,4945,4952
MACBETH,3,4,The same. A Room of state in the Palace.,HYRCAN,NORP,Nationalities or religious or political groups,4988,4994
MACBETH,3,4,The same. A Room of state in the Palace.,UNREAL,ORG,"Companies, agencies, institutions, etc.",5212,5218
MACBETH,3,4,The same. A Room of state in the Palace.,AUGURS,PERSON,"People, including fictional",6117,6123
MACBETH,3,5,The heath.,BELDAMS,PERSON,"People, including fictional",129,136
MACBETH,3,5,The heath.,SAUCY,PRODUCT,"Objects, vehicles, foods, etc. (not services)",149,154
MACBETH,3,5,The heath.,OVERBOLD,PERSON,"People, including fictional",159,167
MACBETH,3,5,The heath.,ACHERON MEET,ORG,"Companies, agencies, institutions, etc.",591,603
MACBETH,3,5,The heath.,THIS NIGHT,TIME,Times smaller than a day,757,767
MACBETH,3,6,Forres. A Room in the Palace.,THING,ORG,"Companies, agencies, institutions, etc.",128,133
MACBETH,3,6,Forres. A Room in the Palace.,ENGLISH,NORP,Nationalities or religious or political groups,1208,1215
MACBETH,3,6,Forres. A Room in the Palace.,EDWARD,PERSON,"People, including fictional",1256,1262
MACBETH,3,6,Forres. A Room in the Palace.,TAKES,PERSON,"People, including fictional",1319,1324
MACBETH,3,6,Forres. A Room in the Palace.,NORTHUMBERLAND,GPE,"Countries, cities, states",1416,1430
MACBETH,3,6,Forres. A Room in the Palace.,SIWARD,PERSON,"People, including fictional",1444,1450
MACBETH,3,6,Forres. A Room in the Palace.,LORD,PERSON,"People, including fictional",2253,2257
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",TOAD,PERSON,"People, including fictional",260,264
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",DAYS,DATE,Absolute or relative dates or periods,288,292
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",THIRTY-ONE,CARDINAL,Numerals that do not fall under another type,308,318
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",LIZARD,ORG,"Companies, agencies, institutions, etc.",628,634
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",HOWLET,PERSON,"People, including fictional",646,652
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",ROOT OF HEMLOCK,ORG,"Companies, agencies, institutions, etc.",906,921
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",JEW,PERSON,"People, including fictional",963,966
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",GALL,PERSON,"People, including fictional",968,972
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",TARTAR,PERSON,"People, including fictional",1049,1055
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",BLACK SPIRITS,WORK_OF_ART,"Titles of books, songs, etc.",1588,1601
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",MIDNIGHT,TIME,Times smaller than a day,1784,1792
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",BEWARE MACDUFF,PERSON,"People, including fictional",2934,2948
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",BEWARE,ORG,"Companies, agencies, institutions, etc.",2950,2956
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",FIFE.—DISMISS,NORP,Nationalities or religious or political groups,2970,2983
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",GREAT BIRNAM,ORG,"Companies, agencies, institutions, etc.",4037,4049
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",DESCENDS,PERSON,"People, including fictional",4102,4110
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",SWEET BODEMENTS,PERSON,"People, including fictional",4210,4225
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",EIGHT,CARDINAL,Numerals that do not fall under another type,4837,4842
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",THY CROWN,PERSON,"People, including fictional",4989,4998
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",THIRD,ORDINAL,"""first"", ""second"", etc.",5087,5092
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",EIGHTH,ORDINAL,"""first"", ""second"", etc.",5283,5289
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",SO:—BUT,ORG,"Companies, agencies, institutions, etc.",5567,5574
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",STAND MACBETH,ORG,"Companies, agencies, institutions, etc.",5579,5593
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",WITCHES,PERSON,"People, including fictional",5837,5844
MACBETH,4,1,"A dark Cave. In the middle, a Cauldron Boiling.",GRACE,PERSON,"People, including fictional",6015,6020
MACBETH,4,2,Fife. A Room in Macduff's Castle.,BLESSING,PERSON,"People, including fictional",1224,1232
MACBETH,4,2,Fife. A Room in Macduff's Castle.,SON,ORG,"Companies, agencies, institutions, etc.",1713,1716
MACBETH,4,3,England. Before the King's Palace.,WAIL,PERSON,"People, including fictional",418,422
MACBETH,4,3,England. Before the King's Palace.,EAST,LOC,"Non-GPE locations, mountain ranges, bodies of water",1779,1783
MACBETH,4,3,England. Before the King's Palace.,THOUSANDS,CARDINAL,Numerals that do not fall under another type,2088,2097
MACBETH,4,3,England. Before the King's Palace.,QUARREL,ORG,"Companies, agencies, institutions, etc.",3806,3814
MACBETH,4,3,England. Before the King's Palace.,LIVE.—O,ORG,"Companies, agencies, institutions, etc.",4686,4693
MACBETH,4,3,England. Before the King's Palace.,OFT'NER,ORG,"Companies, agencies, institutions, etc.",4980,4987
MACBETH,4,3,England. Before the King's Palace.,SCOTLAND.—O,ORG,"Companies, agencies, institutions, etc.",5125,5136
MACBETH,4,3,England. Before the King's Palace.,DEVILISH MACBETH,PERSON,"People, including fictional",5323,5339
MACBETH,4,3,England. Before the King's Palace.,OLD SIWARD,PERSON,"People, including fictional",6002,6012
MACBETH,4,3,England. Before the King's Palace.,TEN THOUSAND,CARDINAL,Numerals that do not fall under another type,6019,6031
MACBETH,4,3,England. Before the King's Palace.,EACH MINUTE,TIME,Times smaller than a day,8035,8046
MACBETH,4,3,England. Before the King's Palace.,CHRISTENDOM,ORG,"Companies, agencies, institutions, etc.",8816,8827
MACBETH,4,3,England. Before the King's Palace.,PERTAINS,PERSON,"People, including fictional",9163,9171
MACBETH,4,3,England. Before the King's Palace.,HUMH,PERSON,"People, including fictional",9391,9395
MACBETH,4,3,England. Before the King's Palace.,BRAGGART,PERSON,"People, including fictional",10685,10693
MACBETH,5,1,Dunsinane. A Room in the Castle.,TWO NIGHTS,TIME,Times smaller than a day,67,77
MACBETH,5,1,Dunsinane. A Room in the Castle.,GENTLEWOMAN,PERSON,"People, including fictional",167,178
MACBETH,5,1,Dunsinane. A Room in the Castle.,THIS A QUARTER,DATE,Absolute or relative dates or periods,1381,1395
MACBETH,5,1,Dunsinane. A Room in the Castle.,FIE!,PERSON,"People, including fictional",1661,1665
MACBETH,5,1,Dunsinane. A Room in the Castle.,ARABIA,GPE,"Countries, cities, states",2266,2272
MACBETH,5,1,Dunsinane. A Room in the Castle.,NIGHTGOWN,TIME,Times smaller than a day,2709,2718
MACBETH,5,2,The Country near Dunsinane.,MENTEITH,ORG,"Companies, agencies, institutions, etc.",29,38
MACBETH,5,2,The Country near Dunsinane.,CAITHNESS,ORG,"Companies, agencies, institutions, etc.",39,48
MACBETH,5,2,The Country near Dunsinane.,CAITHNESS,PERSON,"People, including fictional",361,370
MACBETH,5,2,The Country near Dunsinane.,UNROUGH,NORP,Nationalities or religious or political groups,517,524
MACBETH,5,2,The Country near Dunsinane.,BIRNAM,GPE,"Countries, cities, states",1500,1506
MACBETH,5,3,Dunsinane. A Room in the Castle.,TILL BIRNAM,PERSON,"People, including fictional",91,102
MACBETH,5,3,Dunsinane. A Room in the Castle.,TEN THOUSAND,DATE,Absolute or relative dates or periods,630,642
MACBETH,5,3,Dunsinane. A Room in the Castle.,SEYTON,PERSON,"People, including fictional",1015,1021
MACBETH,5,3,Dunsinane. A Room in the Castle.,RAZE,ORG,"Companies, agencies, institutions, etc.",2015,2019
MACBETH,5,3,Dunsinane. A Room in the Castle.,DESPATCH.—IF,ORG,"Companies, agencies, institutions, etc.",2388,2400
MACBETH,5,3,Dunsinane. A Room in the Castle.,SENNA,PERSON,"People, including fictional",2613,2618
MACBETH,5,3,Dunsinane. A Room in the Castle.,BANE,GPE,"Countries, cities, states",2836,2840
MACBETH,5,3,Dunsinane. A Room in the Castle.,TILL BIRNAM,GPE,"Countries, cities, states",2842,2853
MACBETH,5,4,Country near Dunsinane: a Wood in view.,MENTEITH,GPE,"Countries, cities, states",71,79
MACBETH,5,4,Country near Dunsinane: a Wood in view.,THE DAYS,DATE,Absolute or relative dates or periods,161,169
MACBETH,5,4,Country near Dunsinane: a Wood in view.,SIWARD,ORG,"Companies, agencies, institutions, etc.",246,252
MACBETH,5,4,Country near Dunsinane: a Wood in view.,DISCOVERY ERR,PERSON,"People, including fictional",443,456
MACBETH,5,4,Country near Dunsinane: a Wood in view.,DUNSINANE,ORG,"Companies, agencies, institutions, etc.",568,577
MACBETH,5,4,Country near Dunsinane: a Wood in view.,INDUSTRIOUS,ORG,"Companies, agencies, institutions, etc.",884,895
MACBETH,5,5,Dunsinane. Within the castle.,DIRENESS,PERSON,"People, including fictional",709,717
MACBETH,5,5,Dunsinane. Within the castle.,QUEEN,PERSON,"People, including fictional",829,834
MACBETH,5,5,Dunsinane. Within the castle.,CREEPS,PERSON,"People, including fictional",979,985
MACBETH,5,5,Dunsinane. Within the castle.,FROM DAY TO DAY,DATE,Absolute or relative dates or periods,1005,1020
MACBETH,5,5,Dunsinane. Within the castle.,THREE MILE,QUANTITY,"Measurements, as of weight or distance",1743,1753
MACBETH,5,5,Dunsinane. Within the castle.,BIRNAM,PERSON,"People, including fictional",2074,2080
MACBETH,5,6,The same. A Plain before the Castle.,ARMY,ORG,"Companies, agencies, institutions, etc.",69,73
MACBETH,5,7,The same. Another part of the Plain.,COURSE.—WHAT,ORG,"Companies, agencies, institutions, etc.",109,121
MACBETH,5,7,The same. Another part of the Plain.,THOU'LT,DATE,Absolute or relative dates or periods,250,257
MACBETH,5,7,The same. Another part of the Plain.,MACBETH.,WORK_OF_ART,"Titles of books, songs, etc.",380,388
MACBETH,5,8,The same. Another part of the field.,ROMAN,NORP,Nationalities or religious or political groups,46,51
MACBETH,5,8,The same. Another part of the field.,PAINT,ORG,"Companies, agencies, institutions, etc.",1177,1184
MACBETH,5,8,The same. Another part of the field.,SIWARD ROSS THANES AND SOLDIER,ORG,"Companies, agencies, institutions, etc.",1668,1701
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,PHILOSTRATE,PERSON,"People, including fictional",26,37
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,THESEUS,ORG,"Companies, agencies, institutions, etc.",54,61
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,HIPPOLYTA,ORG,"Companies, agencies, institutions, etc.",73,82
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,FOUR HAPPY DAYS,DATE,Absolute or relative dates or periods,117,132
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,LONG,PERSON,"People, including fictional",262,266
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,FOUR DAYS,DATE,Absolute or relative dates or periods,315,324
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,NIGHT,TIME,Times smaller than a day,358,363
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,FOUR NIGHTS,TIME,Times smaller than a day,365,376
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,ATHENIAN,NORP,Nationalities or religious or political groups,552,560
A MIDSUMMER NIGHT'S DREAM,1,1,Athens. A room in the Palace of Theseus,EGEUS,PERSON,"People, including fictional",882,887
